unix_s,memory_current,memory_peak,process_count,rss_total_kib,codex_process_count,codex_rss_kib,mcp_process_count,mcp_rss_kib,anon,file,kernel,kernel_stack,pagetables,sock,slab,slab_reclaimable,slab_unreclaimable
1786204486.438884,1989967872,2151055360,4,216180,2,174824,0,0,28520448,1765384192,193974272,1671168,2043904,0,183605680,181907000,1698680
1786204486.689849,1989701632,2151055360,4,216216,2,174860,0,0,28520448,1765384192,193974272,1671168,2043904,0,183605680,181907000,1698680
1786204486.941028,1989701632,2151055360,4,216256,2,174900,0,0,28745728,1765396480,193900544,1671168,2039808,0,183598272,181905960,1692312
1786204487.192161,1989701632,2151055360,4,216292,2,174936,0,0,28774400,1765396480,193896448,1671168,2039808,0,183598272,181905960,1692312
1786204487.443409,1989701632,2151055360,4,216336,2,174980,0,0,28774400,1765396480,193896448,1671168,2039808,0,183598272,181905960,1692312
1786204487.694486,1994678272,2151055360,7,221452,2,175156,0,0,30371840,1765396480,196100096,1736704,3563520,0,184259048,182060432,2198616
1786204487.945655,1990057984,2151055360,4,216492,2,175128,0,0,28987392,1765400576,193835008,1671168,2035712,0,183623984,181903640,1720344
1786204488.196943,1989853184,2151055360,4,216584,2,175220,0,0,28987392,1765400576,193835008,1671168,2035712,0,183623984,181903640,1720344
1786204488.447675,1989853184,2151055360,4,216584,2,175220,0,0,29081600,1765400576,193785856,1671168,2035712,0,183609760,181903640,1706120
1786204488.698396,1989505024,2151055360,4,216592,2,175228,0,0,29081600,1765400576,193785856,1671168,2035712,0,183609760,181903640,1706120
1786204488.949192,1989505024,2151055360,4,216592,2,175228,0,0,29081600,1765400576,193785856,1671168,2035712,0,183609760,181903640,1706120
1786204489.199948,1989406720,2151055360,4,216592,2,175228,0,0,29089792,1765400576,193781760,1671168,2035712,0,183609760,181903640,1706120
1786204489.451091,1989251072,2151055360,4,216592,2,175228,0,0,29089792,1765400576,193781760,1671168,2035712,0,183609760,181903640,1706120
1786204489.701880,1989251072,2151055360,4,216592,2,175228,0,0,29089792,1765400576,193781760,1671168,2035712,0,183609760,181903640,1706120
1786204489.953089,1989136384,2151055360,4,216592,2,175228,0,0,29089792,1765400576,193781760,1671168,2035712,0,183609760,181903640,1706120
1786204490.204228,1989398528,2151055360,4,216592,2,175228,0,0,29089792,1765400576,193781760,1671168,2035712,0,183609760,181903640,1706120
1786204490.455492,1989660672,2151055360,4,216632,2,175268,0,0,29089792,1765400576,193781760,1671168,2035712,0,183609760,181903640,1706120
1786204490.706672,1989906432,2151055360,4,216664,2,175300,0,0,29089792,1765400576,193781760,1671168,2035712,0,183609760,181903640,1706120
1786204490.957921,1989906432,2151055360,4,216704,2,175340,0,0,29163520,1765400576,193761280,1671168,2035712,0,183609760,181903640,1706120
1786204491.209033,1989693440,2151055360,4,216536,2,175380,0,0,29163520,1765400576,193761280,1671168,2035712,0,183609760,181903640,1706120
1786204491.459950,1989693440,2151055360,4,216572,2,175416,0,0,29036544,1765400576,193728512,1671168,2035712,0,183610032,181903640,1706392
1786204491.710788,1989652480,2151055360,4,216612,2,175456,0,0,29036544,1765400576,193728512,1671168,2035712,0,183610032,181903640,1706392
1786204491.961647,1989869568,2151055360,4,216652,2,175496,0,0,29036544,1765400576,193728512,1671168,2035712,0,183610032,181903640,1706392
1786204492.212870,1993191424,2151055360,8,228264,2,175656,0,0,31117312,1765404672,194822144,1753088,2605056,4096,184085800,182005160,2080640
1786204492.463725,1990692864,2151055360,4,217016,2,175860,0,0,29523968,1765421056,193708032,1671168,2043904,4096,183652160,181908960,1743200
1786204492.714736,1990815744,2151055360,4,217076,2,175920,0,0,29523968,1765421056,193708032,1671168,2043904,4096,183652160,181908960,1743200
1786204492.965723,1990254592,2151055360,4,217076,2,175920,0,0,29523968,1765421056,193708032,1671168,2043904,4096,183652160,181908960,1743200
1786204493.217133,1990246400,2151055360,4,217076,2,175920,0,0,29523968,1765421056,193708032,1671168,2043904,4096,183652160,181908960,1743200
1786204493.468028,1990246400,2151055360,4,217076,2,175920,0,0,29585408,1765421056,193687552,1671168,2039808,0,183645168,181906240,1738928
1786204493.719020,1990119424,2151055360,4,217076,2,175920,0,0,29585408,1765421056,193687552,1671168,2039808,0,183645168,181906240,1738928
1786204493.969802,1989480448,2151055360,4,217108,2,175952,0,0,29585408,1765421056,193687552,1671168,2039808,0,183645168,181906240,1738928
1786204494.220498,1989468160,2151055360,4,217108,2,175952,0,0,29585408,1765421056,193687552,1671168,2039808,0,183645168,181906240,1738928
1786204494.471258,1989468160,2151055360,4,217108,2,175952,0,0,29585408,1765421056,193687552,1671168,2039808,0,183645168,181906240,1738928
1786204494.722089,1989468160,2151055360,4,217108,2,175952,0,0,29618176,1765421056,193671168,1671168,2039808,0,183638512,181902064,1736448
1786204494.973148,1989468160,2151055360,4,217108,2,175952,0,0,29618176,1765421056,193671168,1671168,2039808,0,183638512,181902064,1736448
1786204495.223926,1989468160,2151055360,4,217108,2,175952,0,0,29618176,1765421056,193671168,1671168,2039808,0,183638512,181902064,1736448
1786204495.474985,1989468160,2151055360,4,217108,2,175952,0,0,29618176,1765421056,193671168,1671168,2039808,0,183638512,181902064,1736448
1786204495.725982,1989468160,2151055360,4,217108,2,175952,0,0,29618176,1765421056,193671168,1671168,2039808,0,183638512,181902064,1736448
1786204495.977063,1990762496,2151055360,4,217112,2,175956,0,0,29618176,1765421056,193671168,1671168,2039808,0,183638512,181902064,1736448
1786204496.228419,1990443008,2151055360,4,217112,2,175956,0,0,29618176,1765421056,193671168,1671168,2039808,0,183638512,181902064,1736448
1786204496.479650,1990955008,2151055360,4,217156,2,176000,0,0,29618176,1765421056,193671168,1671168,2039808,0,183638512,181902064,1736448
1786204496.730961,1990688768,2151055360,4,217192,2,176036,0,0,29618176,1765421056,193671168,1671168,2039808,0,183638512,181902064,1736448
1786204496.982063,1990688768,2151055360,4,217248,2,176092,0,0,29761536,1765421056,193622016,1671168,2039808,0,183633616,181902064,1731552
1786204497.232972,1990688768,2151055360,4,217284,2,176128,0,0,29761536,1765421056,193622016,1671168,2039808,0,183633616,181902064,1731552
1786204497.483978,1990688768,2151055360,4,217324,2,176168,0,0,29761536,1765421056,193622016,1671168,2039808,0,183633616,181902064,1731552
1786204497.734812,1991172096,2151055360,4,217364,2,176208,0,0,29876224,1765421056,193581056,1671168,2039808,0,183633616,181902064,1731552
1786204497.985634,1990627328,2151055360,4,217436,2,176280,0,0,29876224,1765421056,193581056,1671168,2039808,0,183633616,181902064,1731552
1786204498.236592,1990549504,2151055360,4,217472,2,176316,0,0,29990912,1765421056,193564672,1671168,2039808,0,183633616,181902064,1731552
1786204498.487704,1991749632,2151055360,4,217616,2,176460,0,0,30138368,1765425152,193560576,1671168,2043904,8192,183649064,181904672,1744392
1786204498.738831,1991499776,2151055360,4,217624,2,176468,0,0,30146560,1765425152,193568768,1671168,2048000,0,183654568,181904672,1749896
1786204498.989837,1991847936,2151055360,4,217676,2,176520,0,0,30146560,1765425152,193568768,1671168,2048000,0,183654568,181904672,1749896
1786204499.240691,1991966720,2151055360,4,217684,2,176528,0,0,30146560,1765425152,193568768,1671168,2048000,0,183654568,181904672,1749896
1786204499.491956,1991376896,2151055360,4,217684,2,176528,0,0,30208000,1765425152,193527808,1671168,2039808,0,183636336,181902064,1734272
1786204499.742780,1991376896,2151055360,4,217684,2,176528,0,0,30208000,1765425152,193527808,1671168,2039808,0,183636336,181902064,1734272
1786204499.993556,1990672384,2151055360,4,217744,2,176588,0,0,30208000,1765425152,193527808,1671168,2039808,0,183636336,181902064,1734272
1786204500.244724,1990914048,2151055360,4,217788,2,176632,0,0,30208000,1765425152,193527808,1671168,2039808,0,183636336,181902064,1734272
1786204500.495679,1990909952,2151055360,4,217840,2,176684,0,0,30208000,1765425152,193527808,1671168,2039808,0,183636336,181902064,1734272
1786204500.746530,1990742016,2151055360,4,217884,2,176728,0,0,30412800,1765425152,193462272,1671168,2039808,0,183636064,181902064,1734000
1786204500.997687,1990955008,2151055360,4,217932,2,176776,0,0,30412800,1765425152,193462272,1671168,2039808,0,183636064,181902064,1734000
1786204501.248563,1990742016,2151055360,4,217968,2,176812,0,0,30412800,1765425152,193462272,1671168,2039808,0,183636064,181902064,1734000
1786204501.499573,1990742016,2151055360,4,218008,2,176852,0,0,30412800,1765425152,193462272,1671168,2039808,0,183636064,181902064,1734000
1786204501.750850,1990733824,2151055360,4,218056,2,176900,0,0,30412800,1765425152,193462272,1671168,2039808,0,183636064,181902064,1734000
1786204502.001705,1991041024,2151055360,4,218188,2,177032,0,0,30724096,1765433344,193400832,1671168,2039808,0,183624728,181902064,1722664
1786204502.253430,1991004160,2151055360,4,218208,2,177052,0,0,30724096,1765433344,193400832,1671168,2039808,0,183624728,181902064,1722664
1786204502.504290,1991090176,2151055360,4,218256,2,177100,0,0,30724096,1765433344,193400832,1671168,2039808,0,183624728,181902064,1722664
1786204502.755366,1991081984,2151055360,4,218304,2,177148,0,0,30724096,1765433344,193400832,1671168,2039808,0,183624728,181902064,1722664
1786204503.006287,1990815744,2151055360,4,218344,2,177188,0,0,30724096,1765433344,193400832,1671168,2039808,0,183624728,181902064,1722664
1786204503.257427,1990676480,2151055360,4,218384,2,177228,0,0,30916608,1765433344,193347584,1671168,2039808,0,183624728,181902064,1722664
1786204503.508630,1990410240,2151055360,4,218424,2,177268,0,0,30916608,1765433344,193347584,1671168,2039808,0,183624728,181902064,1722664
1786204503.759864,1990672384,2151055360,4,218464,2,177308,0,0,30916608,1765433344,193347584,1671168,2039808,0,183624728,181902064,1722664
1786204504.010660,1991086080,2151055360,4,218616,2,177460,0,0,31031296,1765433344,193298432,1671168,2039808,0,183624728,181902064,1722664
1786204504.261353,1991086080,2151055360,4,218660,2,177504,0,0,31031296,1765433344,193298432,1671168,2039808,0,183624728,181902064,1722664
1786204504.512084,1991053312,2151055360,4,218700,2,177544,0,0,31244288,1765437440,193273856,1671168,2039808,0,183622824,181902064,1720760
1786204504.762862,1991053312,2151055360,4,218740,2,177584,0,0,31244288,1765437440,193273856,1671168,2039808,0,183622824,181902064,1720760
1786204505.013554,1990963200,2151055360,4,218784,2,177628,0,0,31244288,1765437440,193273856,1671168,2039808,0,183622824,181902064,1720760
1786204505.264330,1990963200,2151055360,4,218824,2,177668,0,0,31244288,1765437440,193273856,1671168,2039808,0,183622824,181902064,1720760
1786204505.515563,1990963200,2151055360,4,218868,2,177712,0,0,31244288,1765437440,193273856,1671168,2039808,0,183622824,181902064,1720760
1786204505.766681,1990705152,2151055360,4,218912,2,177756,0,0,31457280,1765437440,193232896,1671168,2039808,0,183622824,181902064,1720760
1786204506.017506,1991241728,2151055360,4,219148,2,177992,0,0,31698944,1765441536,193216512,1671168,2039808,0,183613984,181902064,1711920
1786204506.268217,1977892864,2151055360,3,83088,1,41928,0,0,19152896,1765449728,191729664,1048576,2281472,0,183653552,181902656,1750896
1786204506.518906,1976688640,2151055360,2,70704,1,45948,0,0,20459520,1768574976,185556992,720896,1069056,0,183031760,181894472,1137288
1786204506.769811,2010136576,2151055360,6,219096,2,159632,0,0,46915584,1771667456,188280832,1425408,2461696,4096,183631888,181888488,1743400
1786204507.020966,2011987968,2151055360,3,209760,2,184992,0,0,49090560,1773318144,187387904,1294336,1937408,0,183422160,181900720,1521440
1786204507.272330,2012364800,2151055360,3,211852,2,187084,0,0,48492544,1773318144,187379712,1294336,1937408,0,183404264,181897584,1506680
1786204507.523133,2011947008,2151055360,3,213124,2,188356,0,0,48615424,1773318144,187465728,1294336,1937408,4096,183494904,181896728,1598176
1786204507.774097,2012303360,2151055360,3,216420,2,191652,0,0,48635904,1773375488,187375616,1294336,1937408,12288,183408552,181895688,1512864
1786204508.025121,2012106752,2151055360,3,216524,2,191756,0,0,48640000,1773375488,187375616,1294336,1937408,0,183401272,181894976,1506296
1786204508.275938,2012028928,2151055360,3,216524,2,191756,0,0,48742400,1773375488,187375616,1294336,1937408,0,183401272,181894976,1506296
1786204508.526900,2011922432,2151055360,3,216524,2,191756,0,0,48742400,1773375488,187375616,1294336,1937408,0,183401272,181894976,1506296
1786204508.777867,2011996160,2151055360,3,216708,2,191940,0,0,48742400,1773375488,187375616,1294336,1937408,0,183401272,181894976,1506296
1786204509.028776,2011996160,2151055360,3,216708,2,191940,0,0,48742400,1773375488,187375616,1294336,1937408,0,183401272,181894976,1506296
1786204509.279742,2011996160,2151055360,3,216708,2,191940,0,0,48799744,1773387776,187375616,1294336,1937408,0,183401592,181895568,1506024
1786204509.530762,2011967488,2151055360,3,216708,2,191940,0,0,48799744,1773387776,187375616,1294336,1937408,0,183401592,181895568,1506024
1786204509.781677,2012188672,2151055360,3,217040,2,192272,0,0,48799744,1773387776,187375616,1294336,1937408,0,183401592,181895568,1506024
1786204510.032501,2011557888,2151055360,3,217100,2,192332,0,0,48799744,1773387776,187375616,1294336,1937408,0,183401592,181895568,1506024
1786204510.283231,2011795456,2151055360,3,217176,2,192408,0,0,49106944,1773387776,187371520,1294336,1937408,0,183397592,181895568,1502024
1786204510.533909,2011795456,2151055360,3,217244,2,192476,0,0,49197056,1773387776,187371520,1294336,1937408,0,183397592,181895568,1502024
1786204510.784612,2011820032,2151055360,3,217348,2,192580,0,0,49197056,1773387776,187371520,1294336,1937408,0,183397592,181895568,1502024
1786204511.035219,2012495872,2151055360,3,217404,2,192636,0,0,49197056,1773387776,187371520,1294336,1937408,0,183397592,181895568,1502024
1786204511.285935,2012737536,2151055360,3,217432,2,192664,0,0,49197056,1773387776,187371520,1294336,1937408,0,183397592,181895568,1502024
1786204511.536739,2012725248,2151055360,3,217484,2,192716,0,0,49197056,1773387776,187371520,1294336,1937408,0,183397592,181895568,1502024
1786204511.787552,2012712960,2151055360,3,217512,2,192744,0,0,49483776,1773395968,187375616,1294336,1937408,0,183398776,181896752,1502024
1786204512.038479,2012618752,2151055360,3,217564,2,192796,0,0,49483776,1773395968,187375616,1294336,1937408,0,183398776,181896752,1502024
1786204512.289416,2012864512,2151055360,3,217604,2,192836,0,0,49586176,1773395968,187375616,1294336,1937408,0,183398776,181896752,1502024
1786204512.540385,2012852224,2151055360,3,217652,2,192884,0,0,49586176,1773395968,187375616,1294336,1937408,0,183398776,181896752,1502024
1786204512.791541,2012844032,2151055360,3,217852,2,193084,0,0,49586176,1773395968,187375616,1294336,1937408,0,183398776,181896752,1502024
1786204513.042711,2012565504,2151055360,3,217876,2,193108,0,0,49856512,1773395968,187371520,1294336,1937408,0,183398776,181896752,1502024
1786204513.293681,2012819456,2151055360,3,217924,2,193156,0,0,49856512,1773395968,187371520,1294336,1937408,0,183398776,181896752,1502024
1786204513.544691,2013118464,2151055360,3,217960,2,193192,0,0,49856512,1773395968,187371520,1294336,1937408,0,183398776,181896752,1502024
1786204513.795922,2012934144,2151055360,3,218004,2,193236,0,0,49856512,1773395968,187371520,1294336,1937408,0,183398776,181896752,1502024
1786204514.046822,2012868608,2151055360,3,218032,2,193264,0,0,49856512,1773395968,187371520,1294336,1937408,0,183398776,181896752,1502024
1786204514.297525,2012864512,2151055360,3,218088,2,193320,0,0,50073600,1773395968,187371520,1294336,1937408,0,183396600,181896752,1499848
1786204514.548404,2012835840,2151055360,3,218116,2,193348,0,0,50073600,1773395968,187371520,1294336,1937408,0,183396600,181896752,1499848
1786204514.799234,2012565504,2151055360,3,217772,2,193004,0,0,49627136,1773441024,187256832,1294336,1814528,0,183399616,181904448,1495168
1786204515.049988,2012336128,2151055360,3,217816,2,193048,0,0,49627136,1773441024,187256832,1294336,1814528,0,183399616,181904448,1495168
1786204515.300801,2011394048,2151055360,3,216644,2,191876,0,0,49627136,1773441024,187256832,1294336,1814528,0,183399616,181904448,1495168
1786204515.551915,2011394048,2151055360,3,216688,2,191920,0,0,48504832,1773441024,187232256,1294336,1794048,0,183398488,181904448,1494040
1786204515.802929,2011066368,2151055360,3,216724,2,191956,0,0,48504832,1773441024,187232256,1294336,1794048,0,183398488,181904448,1494040
1786204516.054127,2013425664,2151055360,3,216772,2,192004,0,0,48504832,1773441024,187232256,1294336,1794048,0,183398488,181904448,1494040
1786204516.304921,2013409280,2151055360,3,218812,2,194044,0,0,50692096,1773441024,187236352,1294336,1798144,0,183399440,181904448,1494992
1786204516.555567,2013405184,2151055360,3,218820,2,194052,0,0,50692096,1773441024,187236352,1294336,1798144,0,183399440,181904448,1494992
1786204516.806211,2013175808,2151055360,3,218860,2,194092,0,0,50753536,1773441024,187236352,1294336,1798144,0,183401464,181906200,1495264
1786204517.056933,2012917760,2151055360,3,218868,2,194100,0,0,50753536,1773441024,187236352,1294336,1798144,0,183401464,181906200,1495264
1786204517.307667,2013093888,2151055360,3,218860,2,194092,0,0,50753536,1773441024,187236352,1294336,1798144,0,183401464,181906200,1495264
1786204517.558434,2013679616,2151055360,3,218868,2,194100,0,0,50753536,1773441024,187236352,1294336,1798144,0,183401464,181906200,1495264
1786204517.809358,2013413376,2151055360,3,218872,2,194104,0,0,50753536,1773441024,187236352,1294336,1798144,0,183401464,181906200,1495264
1786204518.060333,2013319168,2151055360,3,218864,2,194096,0,0,50745344,1773441024,187232256,1294336,1798144,0,183399440,181904448,1494992
1786204518.311345,2013048832,2151055360,3,218872,2,194104,0,0,50745344,1773441024,187232256,1294336,1798144,0,183399440,181904448,1494992
1786204518.562350,2013560832,2151055360,3,218864,2,194096,0,0,50741248,1773441024,187236352,1294336,1798144,0,183398760,181904448,1494312
1786204518.813536,2013794304,2151055360,3,219056,2,194288,0,0,50741248,1773441024,187236352,1294336,1798144,0,183398760,181904448,1494312
1786204519.064636,2013249536,2151055360,3,219044,2,194276,0,0,50741248,1773441024,187236352,1294336,1798144,0,183398760,181904448,1494312
1786204519.316083,2013249536,2151055360,3,219052,2,194284,0,0,50937856,1773441024,187236352,1294336,1798144,0,183398760,181904448,1494312
1786204519.567252,2013511680,2151055360,3,219044,2,194276,0,0,50937856,1773441024,187236352,1294336,1798144,0,183398760,181904448,1494312
1786204519.818219,2013511680,2151055360,3,219052,2,194284,0,0,50937856,1773441024,187236352,1294336,1798144,0,183398760,181904448,1494312
1786204520.068990,2013147136,2151055360,3,219056,2,194288,0,0,50937856,1773441024,187236352,1294336,1798144,0,183398760,181904448,1494312
1786204520.319795,1972682752,2151055360,1,24768,0,0,0,0,12103680,1773555712,184750080,573440,626688,0,182925792,181890936,1034856
1786204520.570462,1974677504,2151055360,1,27412,0,0,0,0,14745600,1773879296,184135680,262144,540672,0,182765536,181887776,877760
1786204520.821074,1974677504,2151055360,1,27412,0,0,0,0,14745600,1773879296,184135680,262144,540672,0,182765536,181887776,877760
1786204521.071813,1974272000,2151055360,1,27412,0,0,0,0,14745600,1773879296,184135680,262144,540672,0,182757768,181887120,870648
1786204521.322850,1974272000,2151055360,1,27412,0,0,0,0,14745600,1773879296,184135680,262144,540672,0,182757768,181887120,870648
1786204521.574242,1974272000,2151055360,1,27412,0,0,0,0,14745600,1773879296,184135680,262144,540672,0,182757768,181887120,870648
1786204521.825418,1974272000,2151055360,1,27412,0,0,0,0,14745600,1773879296,184135680,262144,540672,0,182757768,181887120,870648
1786204522.076023,1974202368,2151055360,1,27412,0,0,0,0,14745600,1773879296,184135680,262144,540672,0,182757768,181887120,870648
1786204522.326571,1974149120,2151055360,1,27412,0,0,0,0,14745600,1773879296,184135680,262144,540672,0,182757768,181887120,870648
1786204522.577073,1974149120,2151055360,1,27412,0,0,0,0,14745600,1773879296,184135680,262144,540672,0,182757768,181887120,870648
1786204522.827616,1974149120,2151055360,1,27412,0,0,0,0,14745600,1773879296,184123392,262144,540672,0,182749840,181887120,862720
1786204523.078097,1974149120,2151055360,1,27412,0,0,0,0,14745600,1773879296,184123392,262144,540672,0,182749840,181887120,862720
1786204523.328594,1974149120,2151055360,1,27412,0,0,0,0,14745600,1773879296,184123392,262144,540672,0,182749840,181887120,862720
1786204523.579104,1974149120,2151055360,1,27412,0,0,0,0,14745600,1773879296,184123392,262144,540672,0,182749840,181887120,862720
1786204523.829636,1974108160,2151055360,1,27412,0,0,0,0,14745600,1773879296,184123392,262144,540672,0,182749840,181887120,862720
1786204524.080370,1973547008,2151055360,1,27412,0,0,0,0,14745600,1773879296,184123392,262144,540672,0,182749840,181887120,862720
1786204524.331325,1973547008,2151055360,1,27412,0,0,0,0,14745600,1773879296,184123392,262144,540672,0,182740552,181887120,853432
1786204524.582223,1973547008,2151055360,1,27412,0,0,0,0,14745600,1773879296,184123392,262144,540672,0,182740552,181887120,853432
1786204524.833011,1973547008,2151055360,1,27412,0,0,0,0,14745600,1773879296,184123392,262144,540672,0,182740552,181887120,853432
1786204525.083845,1973547008,2151055360,1,27412,0,0,0,0,14745600,1773879296,184123392,262144,540672,0,182740552,181887120,853432
1786204525.335013,1973547008,2151055360,1,27412,0,0,0,0,14745600,1773879296,184123392,262144,540672,0,182740552,181887120,853432
1786204525.586618,1973547008,2151055360,1,27412,0,0,0,0,14745600,1773879296,184123392,262144,540672,0,182740552,181887120,853432
1786204525.837391,1973547008,2151055360,1,27412,0,0,0,0,14745600,1773879296,184123392,262144,540672,0,182740552,181887120,853432
1786204526.087890,1973297152,2151055360,1,27412,0,0,0,0,14745600,1773879296,184123392,262144,540672,0,182740552,181887120,853432
1786204526.338932,1973297152,2151055360,1,27412,0,0,0,0,14745600,1773879296,184123392,262144,540672,0,182740552,181887120,853432
1786204526.589730,1973297152,2151055360,1,27412,0,0,0,0,14745600,1773879296,184123392,262144,540672,0,182740552,181887120,853432
1786204526.840792,1973297152,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729896,181886528,843368
1786204527.091382,1973026816,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729896,181886528,843368
1786204527.341960,1973026816,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729896,181886528,843368
1786204527.592514,1973026816,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729896,181886528,843368
1786204527.843127,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729896,181886528,843368
1786204528.093702,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729896,181886528,843368
1786204528.344305,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729896,181886528,843368
1786204528.594855,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729896,181886528,843368
1786204528.845349,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729896,181886528,843368
1786204529.096017,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729896,181886528,843368
1786204529.346780,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729896,181886528,843368
1786204529.597666,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729896,181886528,843368
1786204529.848482,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729896,181886528,843368
1786204530.099194,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729896,181886528,843368
1786204530.349830,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729896,181886528,843368
1786204530.600335,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204530.850884,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204531.101385,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204531.351896,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204531.602384,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204531.852954,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204532.103503,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204532.354106,1972899840,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204532.604831,1972813824,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204532.855569,1972813824,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204533.106354,1972813824,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204533.357176,1972813824,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204533.607955,1972813824,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204533.858703,1972813824,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204534.109527,1972744192,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204534.360298,1972744192,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204534.611327,1972744192,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204534.862062,1972744192,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729760,181886528,843232
1786204535.112922,1972744192,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729488,181886528,842960
1786204535.364049,1972744192,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729488,181886528,842960
1786204535.614899,1972744192,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729488,181886528,842960
1786204535.865556,1972744192,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729488,181886528,842960
1786204536.116122,1972744192,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729488,181886528,842960
1786204536.366843,1972744192,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729488,181886528,842960
1786204536.617575,1972744192,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729488,181886528,842960
1786204536.868155,1972744192,2151055360,1,27412,0,0,0,0,14745600,1773879296,184107008,262144,540672,0,182729488,181886528,842960
1786204537.118823,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182710016,181886528,823488
1786204537.369441,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182710016,181886528,823488
1786204537.620153,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182710016,181886528,823488
1786204537.870766,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182710016,181886528,823488
1786204538.121405,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182707704,181886528,821176
1786204538.372146,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182707704,181886528,821176
1786204538.623016,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182707704,181886528,821176
1786204538.873628,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182707704,181886528,821176
1786204539.124191,1972723712,2151055360,1,27412,0,0,0,0,14745600,1773879296,184086528,262144,540672,0,182707568,181886528,821040
