unix_s,memory_current,memory_peak,process_count,rss_total_kib,codex_process_count,codex_rss_kib,mcp_process_count,mcp_rss_kib,anon,file,kernel,kernel_stack,pagetables,sock,slab,slab_reclaimable,slab_unreclaimable
1786203817.633290,523476992,614313984,19,1466140,14,1358236,0,0,297226240,198955008,24653824,7405568,9850880,0,6487272,1282176,5205096
1786203817.885316,532013056,614313984,22,1485316,14,1358552,3,17764,304386048,198959104,25825280,7471104,10371072,0,7054584,1388984,5665600
1786203818.137653,534233088,614313984,25,1494912,14,1362380,4,23188,303783936,198975488,27955200,7520256,12087296,8192,7410856,1397384,6013472
1786203818.389737,527732736,614313984,19,1473816,14,1362556,0,0,300371968,198987776,24788992,7421952,9863168,8192,6584000,1283688,5300312
1786203818.641935,530165760,614313984,19,1475968,14,1364704,0,0,302575616,198987776,24788992,7421952,9867264,0,6584376,1283688,5300688
1786203818.893709,530677760,614313984,19,1476508,14,1365244,0,0,303120384,198987776,24793088,7421952,9867264,0,6584320,1283688,5300632
1786203819.145827,530534400,614313984,19,1476556,14,1365292,0,0,303128576,198987776,24788992,7421952,9867264,0,6583072,1283688,5299384
1786203819.397683,530632704,614313984,19,1476592,14,1365328,0,0,303128576,198987776,24788992,7421952,9867264,0,6583072,1283688,5299384
1786203819.649205,530857984,614313984,19,1476624,14,1365360,0,0,303128576,198987776,24788992,7421952,9867264,0,6583072,1283688,5299384
1786203819.900957,531046400,614313984,19,1476664,14,1365400,0,0,303128576,198987776,24788992,7421952,9867264,0,6583072,1283688,5299384
1786203820.152483,530743296,614313984,19,1476716,14,1365448,0,0,303128576,198987776,24788992,7421952,9867264,0,6583072,1283688,5299384
1786203820.403923,493117440,614313984,17,1287812,12,1173996,0,0,268390400,199004160,21934080,6504448,8642560,4096,5998928,1271648,4727280
1786203820.655869,492875776,614313984,17,1287768,12,1173944,0,0,268390400,199004160,21934080,6504448,8642560,4096,5998928,1271648,4727280
1786203820.907530,452534272,614313984,15,1094884,10,981048,0,0,230793216,199008256,19533824,5881856,7446528,0,5531888,1255416,4276472
1786203821.159322,452485120,614313984,15,1094888,10,981052,0,0,230793216,199008256,19533824,5881856,7446528,0,5531888,1255416,4276472
1786203821.411520,460324864,614313984,18,1116320,10,981356,0,0,237121536,199008256,20525056,5947392,7852032,8192,6021296,1344376,4676920
1786203821.663575,454574080,614313984,15,1095252,10,981360,0,0,231170048,199651328,19763200,5881856,7442432,0,5746824,1470856,4275968
1786203821.915322,454500352,614313984,15,1095292,10,981400,0,0,231170048,199651328,19763200,5881856,7442432,0,5746824,1470856,4275968
1786203822.166809,454029312,614313984,15,1095328,10,981436,0,0,231170048,199651328,19763200,5881856,7442432,0,5746824,1470856,4275968
1786203822.418206,453943296,614313984,15,1095368,10,981476,0,0,231170048,199651328,19763200,5881856,7442432,0,5746824,1470856,4275968
1786203822.669528,454115328,614313984,15,1095396,10,981504,0,0,231170048,199651328,19763200,5881856,7442432,0,5746824,1470856,4275968
1786203822.921022,454332416,614313984,15,1095464,10,981572,0,0,231321600,199655424,19755008,5881856,7442432,0,5745240,1470856,4274384
1786203823.172446,454410240,614313984,15,1095500,10,981608,0,0,231391232,199655424,19746816,5881856,7442432,0,5744032,1470856,4273176
1786203823.423920,454721536,614313984,15,1096388,10,982420,0,0,231784448,199659520,19755008,5881856,7442432,0,5742712,1470728,4271984
1786203823.675424,454488064,614313984,15,1096432,10,982464,0,0,231829504,199659520,19755008,5881856,7442432,0,5742800,1470216,4272584
1786203823.927280,455168000,614313984,15,1097188,10,983212,0,0,232144896,199659520,19759104,5881856,7442432,4096,5747576,1471256,4276320
1786203824.178813,454541312,614313984,15,1097272,10,983296,0,0,232230912,199659520,19759104,5881856,7442432,0,5743024,1470216,4272808
1786203824.430732,453951488,614313984,15,1097288,10,983312,0,0,232230912,199659520,19759104,5881856,7442432,0,5743024,1470216,4272808
1786203824.682454,454184960,614313984,15,1097328,10,983352,0,0,232230912,199659520,19759104,5881856,7442432,0,5743024,1470216,4272808
1786203824.934386,459816960,614313984,17,1102616,10,983920,0,0,234172416,199680000,21970944,5931008,8929280,0,6408560,1610528,4798032
1786203825.186151,463613952,614313984,19,1118520,10,983976,0,0,238559232,199888896,20934656,5963776,7806976,0,6446096,1895184,4550912
1786203825.437473,456605696,614313984,15,1097904,10,983916,0,0,232869888,199892992,20430848,5881856,7442432,8192,6417784,2031040,4386744
1786203825.689309,455180288,614313984,15,1098004,10,984016,0,0,232869888,199892992,20430848,5881856,7442432,8192,6417784,2031040,4386744
1786203825.940789,455176192,614313984,15,1098016,10,984028,0,0,232869888,199892992,20430848,5881856,7442432,8192,6417784,2031040,4386744
1786203826.192066,455434240,614313984,15,1098088,10,984100,0,0,232869888,199892992,20430848,5881856,7442432,8192,6417784,2031040,4386744
1786203826.443795,455557120,614313984,15,1098136,10,984148,0,0,232869888,199892992,20430848,5881856,7442432,8192,6417784,2031040,4386744
1786203826.695565,456318976,614313984,15,1098564,10,984576,0,0,233119744,199897088,20336640,5881856,7442432,0,6332512,2017712,4314800
